""	"logFC"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"	"B"	"mIDH2_AVG"	"mIDH1_AVG"	"deltaBeta"	"CHR"	"MAPINFO"	"Strand"	"Type"	"gene"	"feature"	"cgi"	"feat.cgi"	"UCSC_Islands_Name"	"SNP_ID"	"SNP_DISTANCE"
"cg07834340"	-0.0352222051157278	0.842732773936234	-4.28795106024157	6.53269144784591e-05	0.0329041955522962	0.935718357611988	0.830234572120975	0.865456777236703	0.0352222051157278	"13"	103495753	"R"	"II"	"BIVM-ERCC5"	"Body"	"shelf"	"Body-shelf"	"chr13:103498100-103498763"	"rs140207031;rs555606761"	"48;2"
"cg25899952"	-0.0382690707943307	0.838805658370067	-4.28776524491091	6.53688520584842e-05	0.0329041955522962	0.935100771535366	0.825226310668853	0.863495381463184	0.038269070794331	"7"	1784169	"F"	"II"	"ELFN1"	"5'UTR"	"island"	"5'UTR-island"	"chr7:1784027-1786934"	"rs531305655;rs551957050"	"1;32"
"cg10738119"	-0.160837425805485	0.19845466384223	-4.28771682680091	6.53797840670819e-05	0.0329041955522962	0.934939848779509	0.141383319201574	0.302220745007059	0.160837425805485	"7"	75957040	"F"	"II"	"YWHAG"	"3'UTR"	"shore"	"3'UTR-shore"	"chr7:75958865-75959074"	"rs556589004;rs111909239;rs112298062"	"0;22;49"
"cg26070333"	0.137583470203741	0.823731142185678	4.28753373728567	6.54211386783281e-05	0.0329041955522962	0.934331339996175	0.872551083225715	0.734967613021975	-0.13758347020374	"10"	112484691	"R"	"II"	"RBM20"	"Body"	"opensea"	"Body-opensea"	""	"rs12411894;rs542426913;rs150794388"	"35;32;11"
"cg22966673"	-0.0195050221715174	0.942302692812039	-4.28701003061892	6.55395688928331e-05	0.0329228814244157	0.932590846564556	0.935381555912469	0.954886578083986	0.0195050221715174	"6"	30011664	"F"	"II"	"NCRNA00171"	"Body"	"opensea"	"Body-opensea"	""	""	""
"cg04212081"	-0.0424391196501142	0.900623104717034	-4.28674557632253	6.55994511319649e-05	0.0329228814244157	0.93171199886274	0.885564062260542	0.928003181910656	0.0424391196501143	"1"	230000928	"R"	"II"	""	"IGR"	"opensea"	"IGR-opensea"	""	"rs193090461"	"1"
"cg03290213"	0.07541064130157	0.920732042672557	4.28652954767253	6.56484073738004e-05	0.0329228814244157	0.930994103143641	0.947490657327953	0.872080016026382	-0.0754106413015702	"17"	78152232	"F"	"II"	"CARD14"	"TSS200"	"shelf"	"TSS200-shelf"	"chr17:78155252-78155455"	"rs150121269;rs562707493;rs538591560;rs550351998"	"0;1;4;27"
"cg00338329"	-0.018287619728463	0.954893657587482	-4.28652210739083	6.56500941153845e-05	0.0329228814244157	0.930969378311486	0.948404502199963	0.966692121928426	0.0182876197284636	"20"	398430	"R"	"II"	"RBCK1"	"Body"	"shore"	"Body-shore"	"chr20:400244-400469"	"rs143871997"	"47"
"cg07829432"	0.0895867769971064	0.115380621588403	4.28634721304612	6.5689755466223e-05	0.0329228814244157	0.930388192755258	0.147169477942215	0.0575827009451084	-0.0895867769971064	"17"	19437013	"R"	"II"	"SLC47A1"	"TSS200"	"island"	"TSS200-island"	"chr17:19436788-19437692"	"rs528872667;rs144892722;rs562049117"	"51;10;2"
"cg14747218"	-0.0200243501307991	0.959796318420976	-4.28598499567299	6.57719705492281e-05	0.0329408724472203	0.92918456053097	0.952690903858434	0.972715253989233	0.0200243501307994	"13"	96685311	"R"	"II"	"UGGT2"	"Body"	"opensea"	"Body-opensea"	""	"rs143007201"	"33"
"cg11644370"	-0.0194658887736928	0.951387808485613	-4.28567792440031	6.58417468504096e-05	0.0329514950650986	0.928164218851437	0.944480557630431	0.963946446404124	0.0194658887736932	"17"	73553911	"F"	"II"	"LLGL2"	"Body"	"opensea"	"Body-opensea"	""	"rs558508744;rs1671035;rs534188459"	"2;17;48"
"cg24931403"	-0.0209371794650129	0.937030014963584	-4.28548401202147	6.58858468367165e-05	0.0329514950650986	0.927519903574968	0.929600693217934	0.950537872682947	0.0209371794650129	"2"	231620748	"F"	"II"	"CAB39"	"5'UTR"	"opensea"	"5'UTR-opensea"	""	"rs554908251;rs567422678;rs73995140"	"10;14;21"
"cg22647713"	0.0809464545498002	0.104999817490714	4.28435652849111	6.61428295240274e-05	0.0330171814014496	0.923773907079054	0.133722752976127	0.0527762984263268	-0.0809464545498002	"10"	8095697	"R"	"I"	"FLJ45983"	"TSS1500"	"island"	"TSS1500-island"	"chr10:8091374-8098329"	"rs12778360;rs529469230;rs550810582"	"31;24;22"
"cg01990611"	0.00935383606422283	0.0273541263924654	4.28433165868471	6.614850893604e-05	0.0330171814014496	0.923691284567299	0.0306732295120283	0.0213193934478055	-0.00935383606422282	"8"	145735412	"R"	"II"	"MFSD3"	"Body"	"shore"	"Body-shore"	"chr8:145733793-145735370"	"rs34001037;rs532052350"	"32;29"
"cg19646759"	-0.0193146985263253	0.93582513775211	-4.28427800989797	6.61607620914995e-05	0.0330171814014496	0.923513053351554	0.928971535049221	0.948286233575546	0.0193146985263254	"14"	76112898	"F"	"II"	"FLVCR2"	"3'UTR"	"opensea"	"3'UTR-opensea"	""	""	""
"cg20239333"	0.262167134195464	0.507181958105875	4.28405863304749	6.62108897336034e-05	0.0330171814014496	0.922784255179694	0.600209005723621	0.338041871528156	-0.262167134195465	"10"	133111331	"F"	"I"	"TCERG1L"	"TSS1500"	"shore"	"TSS1500-shore"	"chr10:133109193-133111052"	"rs577462851"	"25"
"cg17340796"	0.00930423238153715	0.0312522353041772	4.28389058660633	6.62493132727329e-05	0.0330171814014496	0.922225996719281	0.0345537371169807	0.0252495047354435	-0.00930423238153717	"11"	85339599	"F"	"I"	"TMEM126B"	"TSS200"	"island"	"TSS200-island"	"chr11:85339343-85339629"	"rs577525231"	"39"
"cg00333622"	-0.0211085678597196	0.789070149213119	-4.28344016082233	6.63524090311093e-05	0.0330352152618457	0.920729718000073	0.781580012230638	0.802688580090357	0.0211085678597196	"20"	33459477	"F"	"II"	"GGT7"	"Body"	"shore"	"Body-shore"	"chr20:33460430-33460866"	""	""
"cg08676455"	-0.0300923680682038	0.875517489250085	-4.28322275619022	6.64022253513167e-05	0.0330352152618457	0.920007547119749	0.864839552193626	0.89493192026183	0.0300923680682041	"17"	1374948	"R"	"II"	"MYO1C"	"Body"	"shore"	"Body-shore"	"chr17:1375216-1375460"	"rs547670748;rs184049835"	"38;33"
"cg25185001"	0.18945620091335	0.439920575853684	4.28312406623085	6.64248512334194e-05	0.0330352152618457	0.919679727009051	0.507146969726163	0.317690768812813	-0.18945620091335	"7"	150846128	"R"	"I"	"GBX1"	"Body"	"opensea"	"Body-opensea"	""	"rs200119934;rs192479027;rs570026897"	"47;25;1"
"cg15308948"	-0.0383428097545562	0.87913184098481	-4.28240999312263	6.65887840643719e-05	0.0330538751555974	0.917307898451053	0.865526327846096	0.903869137600652	0.0383428097545558	"3"	48450829	"R"	"II"	"PLXNB1"	"Body"	"opensea"	"Body-opensea"	""	"rs144159868"	"28"
"cg19542346"	0.208709840226591	0.591303711095356	4.28210647242845	6.66585833378783e-05	0.0330538751555974	0.91629980367505	0.66536204149834	0.456652201271749	-0.208709840226591	"12"	58145283	"F"	"II"	"CDK4"	"Body"	"shore"	"Body-shore"	"chr12:58145853-58146360"	"rs200213586"	"24"
"cg05823563"	0.269054011451803	0.690537121364597	4.28204564821905	6.66725793330545e-05	0.0330538751555974	0.916097790515638	0.786007899621688	0.516953888169886	-0.269054011451802	"9"	104249936	"F"	"II"	"C9orf125"	"TSS1500"	"shore"	"TSS1500-shore"	"chr9:104248247-104249501"	"rs560227999"	"33"
"cg16375358"	-0.191948135369341	0.513795072951863	-4.28204414983824	6.66729241549202e-05	0.0330538751555974	0.916092814019128	0.44568444427242	0.637632579641761	0.191948135369341	"17"	64873337	"R"	"II"	"CACNG5"	"TSS200"	"opensea"	"TSS200-opensea"	""	"rs546613866;rs566779773"	"37;32"
"cg17796960"	0.220817171167606	0.765042622315918	4.28194929264309	6.66947571282891e-05	0.0330538751555974	0.915777771502162	0.843397102407649	0.622579931240043	-0.220817171167606	"10"	135278976	"R"	"II"	"LOC619207"	"Body"	"island"	"Body-island"	"chr10:135278716-135279116"	""	""
"cg24296847"	-0.0235054726241215	0.935924537935824	-4.28158719811645	6.67781629950104e-05	0.033072164240673	0.914575206750298	0.927583886359523	0.951089358983644	0.0235054726241213	"22"	29927713	"F"	"II"	"THOC5"	"Body"	"opensea"	"Body-opensea"	""	""	""
"cg09087961"	-0.223819471759658	0.419150909452263	-4.2813629425355	6.68298693468305e-05	0.0330747394790714	0.913830450970131	0.339731096892384	0.563550568652042	0.223819471759658	"7"	23503778	"R"	"II"	"IGF2BP3"	"Body"	"opensea"	"Body-opensea"	""	"rs10950947;rs559226622"	"26;15"
"cg01635468"	-0.222957137190169	0.339844287942092	-4.28048685818388	6.70322393369038e-05	0.0331518241535577	0.910921162915493	0.260730465068161	0.48368760225833	0.222957137190169	"5"	25755266	"R"	"II"	""	"IGR"	"opensea"	"IGR-opensea"	""	"rs191084048;rs564516074"	"46;23"
"cg12446446"	-0.014461639123845	0.953673968624698	-4.28020230826713	6.70980962956802e-05	0.033161333991691	0.909976302186109	0.948542419258173	0.963004058382018	0.0144616391238449	"6"	161865479	"R"	"II"	"PARK2"	"Body"	"opensea"	"Body-opensea"	""	"rs138936675;rs538139060;rs554948814"	"50;17;1"
"cg14017034"	-0.0156542769054999	0.934945773620879	-4.27870384119481	6.74459414889365e-05	0.0333100985401453	0.905001129257572	0.929391030202799	0.945045307108299	0.0156542769054997	"4"	170159425	"R"	"II"	"SH3RF1"	"Body"	"opensea"	"Body-opensea"	""	"rs530081870;rs548695649"	"50;33"
"cg06697791"	-0.0210322975290332	0.957908444855881	-4.27843905476407	6.75075888906678e-05	0.033314562932653	0.904122088808929	0.950445371539127	0.971477669068161	0.0210322975290336	"14"	73403364	"F"	"II"	"DCAF4"	"5'UTR"	"opensea"	"5'UTR-opensea"	""	"rs528425767;rs546461041;rs190242275"	"9;27;43"
"cg00584530"	0.0230080043642748	0.0934770681720945	4.2782627410719	6.75486684180425e-05	0.033314562932653	0.903536777114331	0.101641198752966	0.0786331943886914	-0.0230080043642748	"21"	43373897	"R"	"I"	"C2CD2"	"5'UTR"	"island"	"5'UTR-island"	"chr21:43373135-43374062"	""	""
"cg05741530"	0.00969820715209516	0.041804895362363	4.27756278044907	6.77119922177317e-05	0.03337197032943	0.901213232684418	0.0452461946743968	0.0355479875223016	-0.00969820715209515	"14"	102430709	"R"	"II"	"DYNC1H1"	"TSS200"	"island"	"TSS200-island"	"chr14:102430636-102431898"	"rs17540547;rs545072626"	"37;4"
"cg06382294"	0.119018576981075	0.125508037633722	4.27678151489683	6.78947391938844e-05	0.0334196852567692	0.898620033815273	0.167740435917329	0.0487218589362544	-0.119018576981075	"19"	12951996	"R"	"II"	"MAST1"	"Body"	"shore"	"Body-shore"	"chr19:12952015-12952281"	""	""
"cg24268894"	-0.0172634124899049	0.951965060484874	-4.27674714667878	6.79027892827203e-05	0.0334196852567692	0.898505963666739	0.945839333472327	0.963102745962232	0.0172634124899046	"3"	194803994	"F"	"II"	"XXYLT1"	"Body"	"opensea"	"Body-opensea"	""	"rs142266270;rs546238597"	"1;17"
"cg27295561"	-0.0166170881794396	0.940072119549916	-4.27629608397348	6.8008527768564e-05	0.0334471997014256	0.897008905333189	0.934175733421728	0.950792821601168	0.0166170881794395	"17"	73754508	"R"	"I"	"GALK1"	"Body"	"opensea"	"Body-opensea"	""	"rs541345465;rs55731940"	"45;1"
"cg25016635"	0.0276701304990629	0.919190944385014	4.27610762316853	6.80527541609607e-05	0.0334471997014256	0.89638343679866	0.929009377787907	0.901339247288845	-0.0276701304990628	"12"	125464984	"F"	"II"	"DHX37"	"Body"	"opensea"	"Body-opensea"	""	"rs116824800;rs4072887;rs552706055;rs4072888"	"36;39;40;48"
"cg18234973"	-0.0129207768009453	0.955494148586591	-4.27544965048201	6.82073803163263e-05	0.0335000454214548	0.894199855909326	0.950909356818514	0.963830133619459	0.0129207768009451	"1"	60031255	"F"	"II"	"FGGY"	"Body"	"opensea"	"Body-opensea"	""	""	""
"cg25572062"	-0.0141331438064141	0.972588301948734	-4.27420870424809	6.84999348533458e-05	0.0336205149542282	0.890082079580571	0.96757331543678	0.981706459243194	0.014133143806414	"3"	193489776	"R"	"II"	""	"IGR"	"opensea"	"IGR-opensea"	""	"rs555664744;rs577275097"	"50;1"
"cg24648337"	-0.0241266511723259	0.943768393674171	-4.27379393671097	6.859798770613e-05	0.0336365277442397	0.888705917754319	0.935207323903345	0.959333975075671	0.0241266511723259	"7"	645588	"F"	"II"	"PRKAR1B"	"Body"	"island"	"Body-island"	"chr7:645333-645616"	"rs553152127;rs573399726;rs111449241"	"8;22;27"
"cg12034437"	-0.0403602238876076	0.832205326803055	-4.27367067750823	6.862715293052e-05	0.0336365277442397	0.888296968459956	0.817883957036485	0.858244180924092	0.0403602238876075	"20"	44774274	"F"	"II"	""	"IGR"	"opensea"	"IGR-opensea"	""	"rs570720798"	"6"
"cg27345597"	0.165012519245215	0.788331144091569	4.27317621535108	6.87442719488047e-05	0.0336475818886711	0.886656505773733	0.846883973501162	0.681871454255947	-0.165012519245215	"21"	38111388	"F"	"II"	"SIM2"	"Body"	"opensea"	"Body-opensea"	""	"rs192833661"	"46"
"cg14052112"	0.0269585351588193	0.0646936912727942	4.27301960487787	6.87814073109036e-05	0.0336475818886711	0.886136944973359	0.074259623103343	0.0473010879445237	-0.0269585351588193	"7"	149194140	"R"	"II"	"ZNF746"	"Body"	"island"	"Body-island"	"chr7:149194139-149195275"	"rs76822951;rs545154574;rs192778588"	"37;29;22"
"cg10406144"	0.0104306520100683	0.0375640159468357	4.27234151987494	6.89424188003492e-05	0.0336475818886711	0.883887491632292	0.0412652150471826	0.0308345630371142	-0.0104306520100683	"9"	125027315	"R"	"II"	"MRRF"	"5'UTR"	"shore"	"5'UTR-shore"	"chr9:125026828-125027250"	"rs547179789;rs565584514;rs186287063;rs555535510;rs190847701"	"47;32;25;18;10"
"cg15615350"	0.00655752712185003	0.0209997262655915	4.27224613134752	6.89650981244181e-05	0.0336475818886711	0.883571068713708	0.0233265907281834	0.0167690636063334	-0.00655752712185003	"20"	1166329	"R"	"II"	"C20orf46"	"TSS1500"	"island"	"TSS1500-island"	"chr20:1165365-1166332"	"rs536724555"	"36"
"cg17265693"	0.191489076079929	0.233873427529928	4.27216708548723	6.89838973378408e-05	0.0336475818886711	0.883308860575132	0.301821164203451	0.110332088123522	-0.191489076079929	"17"	7166490	"F"	"II"	"CLDN7"	"TSS1500"	"shore"	"TSS1500-shore"	"chr17:7164285-7166245"	""	""
"cg13990672"	0.0193961568586515	0.0763872127296422	4.27205712224753	6.90100577894309e-05	0.0336475818886711	0.882944098720236	0.0832697200020669	0.0638735631434154	-0.0193961568586515	"11"	64546469	"R"	"I"	"SF1"	"TSS1500"	"island"	"TSS1500-island"	"chr11:64545666-64546684"	"rs7101413;rs535778835;rs73494232"	"22;16;6"
"cg16759932"	-0.03141290763619	0.902758210102636	-4.27198924943062	6.90262096528797e-05	0.0336475818886711	0.882718958586752	0.891611694489794	0.923024602125984	0.03141290763619	"10"	134859885	"R"	"II"	""	"IGR"	"shore"	"IGR-shore"	"chr10:134861174-134861568"	"rs534825451"	"5"
"cg13212575"	-0.0232834073239165	0.926804965801456	-4.27198087751847	6.9028202191513e-05	0.0336475818886711	0.882691188346884	0.918543111589744	0.941826518913661	0.0232834073239165	"1"	166959030	"F"	"II"	"MAEL"	"Body"	"shore"	"Body-shore"	"chr1:166958220-166958683"	"rs201306124;rs560486398"	"10;18"
"cg15721584"	0.254841192377366	0.401880081458697	4.27139421005942	6.9167969611563e-05	0.0336715137289712	0.880745242463808	0.492307601334537	0.237466408957171	-0.254841192377366	"3"	181326755	"F"	"II"	"SOX2OT"	"TSS1500"	"opensea"	"TSS1500-opensea"	""	"rs551140139"	"1"
"cg14627805"	0.112522494908647	0.668030369470949	4.27099794246438	6.92625314068969e-05	0.0336715137289712	0.879430924220804	0.707957706374017	0.59543521146537	-0.112522494908647	"21"	44576592	"F"	"II"	""	"IGR"	"shelf"	"IGR-shelf"	"chr21:44573815-44574073"	"rs117637041"	"31"
"cg16743423"	-0.0171450889466666	0.95290541414818	-4.27094498866885	6.92751773191292e-05	0.0336715137289712	0.879255294978043	0.94682167290904	0.963966761855706	0.0171450889466666	"14"	102374639	"R"	"II"	"PPP2R5C"	"Body"	"opensea"	"Body-opensea"	""	""	""
"cg16945920"	-0.0296477303208578	0.90927060092945	-4.2709298985598	6.92787814024111e-05	0.0336715137289712	0.879205246571082	0.898750438557533	0.928398168878391	0.0296477303208578	"20"	21199457	"F"	"II"	"KIZ-AS1"	"TSS1500"	"opensea"	"TSS1500-opensea"	""	"rs560107787"	"49"
"cg01246855"	-0.0259408548138564	0.923465341845043	-4.27078236830177	6.93140267289296e-05	0.0336715137289712	0.878715947321185	0.914260522394965	0.940201377208821	0.0259408548138562	"22"	29952103	"F"	"II"	"NIPSNAP1"	"Body"	"shelf"	"Body-shelf"	"chr22:29949478-29949824"	"rs558677127;rs578158171"	"0;21"
"cg26287309"	-0.0241296576676571	0.862289949350436	-4.27055161037804	6.93691901935695e-05	0.0336753088927056	0.87795063314214	0.853727812758686	0.877857470426343	0.0241296576676572	"22"	37774499	"R"	"II"	"ELFN2"	"5'UTR"	"shelf"	"5'UTR-shelf"	"chr22:37769170-37771587"	"rs551274469;rs563014513"	"11;1"
"cg17798063"	-0.0231819686675023	0.933422368377811	-4.26981064389501	6.95466085632535e-05	0.0337121862613845	0.875493349957875	0.925196508528052	0.948378477195554	0.0231819686675027	"11"	36296397	"F"	"II"	"COMMD9"	"Body"	"opensea"	"Body-opensea"	""	"rs559229679;rs566358700"	"17;19"
"cg06549928"	0.02968737191694	0.0795556858761302	4.26974996206491	6.95611577986164e-05	0.0337121862613845	0.875292119620191	0.0900899146208509	0.0604025427039108	-0.02968737191694	"1"	89990868	"R"	"I"	"LRRC8B"	"5'UTR"	"island"	"5'UTR-island"	"chr1:89989810-89990986"	"rs529409525;rs565901174"	"23;15"
"cg07661755"	-0.0309316919893938	0.892532312573353	-4.26964069268644	6.958736395131e-05	0.0337121862613845	0.874929769321534	0.881556550899697	0.91248824288909	0.0309316919893937	"12"	44308294	"F"	"II"	"TMEM117"	"Body"	"opensea"	"Body-opensea"	""	"rs549962761"	"0"
"cg08359367"	0.148111986657089	0.839923970213812	4.26894932500333	6.97533970891221e-05	0.0337696185900799	0.872637226863887	0.892479836446972	0.744367849789884	-0.148111986657088	"11"	69236461	"R"	"II"	""	"IGR"	"opensea"	"IGR-opensea"	""	"rs528358968;rs192900730"	"2;1"
"cg17700633"	0.0135804237744663	0.0987588323092269	4.2684903223659	6.98638393540074e-05	0.0337968401800867	0.87111530587072	0.103577692358231	0.0899972685837648	-0.0135804237744663	"19"	13263997	"F"	"I"	"IER2"	"5'UTR"	"island"	"5'UTR-island"	"chr19:13260562-13264924"	"rs368584230;rs551262992;rs148278682"	"13;39;45"
"cg16552978"	-0.0206184970403025	0.95442212141335	-4.26793782329475	6.999700290995e-05	0.0337968401800867	0.869283493980754	0.947105880528081	0.967724377568384	0.0206184970403026	"6"	132344817	"R"	"II"	""	"IGR"	"opensea"	"IGR-opensea"	""	"rs527333249;rs551747488"	"50;2"
"cg11696073"	-0.0229693211995177	0.93332764141658	-4.26780545152532	7.00289437175255e-05	0.0337968401800867	0.868844633979004	0.925177237119977	0.948146558319495	0.0229693211995176	"5"	5420754	"R"	"II"	""	"IGR"	"shore"	"IGR-shore"	"chr5:5422125-5423251"	"rs554928844"	"36"
"cg24012465"	-0.0129614911678327	0.971178865158537	-4.26778680227314	7.00334448466352e-05	0.0337968401800867	0.868782805590829	0.966579626357048	0.979541117524881	0.0129614911678329	"4"	754733	"F"	"II"	"PCGF3"	"Body"	"shore"	"Body-shore"	"chr4:752029-753788"	"rs577390206;rs544761077;rs556590482;rs56316735;rs542534355;rs560510221;rs527668340"	"0;3;5;14;17;31;34"
"cg01961278"	-0.0239601246734533	0.932903423466655	-4.26765161033573	7.00660827627934e-05	0.0337968401800867	0.868334604308162	0.924401443743817	0.94836156841727	0.0239601246734534	"1"	20986128	"R"	"II"	"DDOST"	"Body"	"shore"	"Body-shore"	"chr1:20987516-20988238"	"rs149524926;rs192366744;rs76339457"	"35;25;2"
"cg12615637"	-0.0131966755323725	0.96877273171128	-4.26753288986158	7.00947563090166e-05	0.0337968401800867	0.867941017083831	0.964090040393341	0.977286715925713	0.0131966755323725	"11"	57523403	"R"	"II"	""	"IGR"	"shelf"	"IGR-shelf"	"chr11:57520333-57520753"	"rs570472601"	"17"
"cg05665327"	-0.0162116244198089	0.946318315574465	-4.2670803604451	7.02041562126174e-05	0.0338062538035586	0.866440825975358	0.940565803683565	0.956777428103374	0.0162116244198089	"14"	100802776	"R"	"II"	"WARS"	"Body"	"opensea"	"Body-opensea"	""	"rs182805537"	"7"
"cg06616512"	0.134251330191573	0.206761761013725	4.26705889182167	7.02093504051071e-05	0.0338062538035586	0.866369656948912	0.25439932979138	0.120147999599807	-0.134251330191573	"14"	96692187	"F"	"I"	"BDKRB2"	"5'UTR"	"opensea"	"5'UTR-opensea"	""	"rs146029180;rs569127561;rs369506202"	"13;33;44"
"cg01390695"	-0.0308640329467814	0.704274267547161	-4.26678742690758	7.027506169635e-05	0.0338124651003953	0.865469760512363	0.693322513920884	0.724186546867666	0.0308640329467813	"3"	13413793	"F"	"II"	"NUP210"	"Body"	"opensea"	"Body-opensea"	""	"rs549048907"	"38"
"cg14179433"	0.00913247309194044	0.0422774871871557	4.26661290689156	7.03173378002694e-05	0.0338124651003953	0.864891249157855	0.0455180421552636	0.0363855690633232	-0.00913247309194042	"15"	65809620	"R"	"I"	"DPP8"	"5'UTR"	"shore"	"5'UTR-shore"	"chr15:65809685-65810168"	""	""
"cg19419789"	0.0231139737653056	0.0921012187506879	4.26632467269925	7.03872142447757e-05	0.0338138135176675	0.863935817781428	0.100302951377087	0.0771889776117811	-0.0231139737653056	"16"	2255584	"R"	"I"	"MLST8"	"5'UTR"	"island"	"5'UTR-island"	"chr16:2255168-2255828"	""	""
